ID,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY,PARENT_ID
8dbf50a4-2f83-4f11-aef2-e5727269faec,ZT_CKMG_03,SCAT/GT,RENDES,DE,EC3,CKMG Abschlußbuchungen erlauben,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
1703a1e7-cd28-40f1-91ca-64ea78ac0cd6,ZT_CKMH_03,SCAT/GT,RENDES,DE,EC3,CKMH Einstufige Preisermittlung,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
cba0c63c-e910-4f2a-898d-cdfdda315ed3,ZT_CKMH_04,SCAT/GT,RENDES,DE,EC3,CKMH Einstufige Preisermittlung,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
47d9b7a4-630d-4f0a-870a-052b2438dae3,ZT_CKMH_RUN_02,SCAT/GT,RENDES,DE,EC3,CKMH_RUN Einstufige Preisermittlung zum Lauf,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
c2e81e8e-4dbd-456c-8175-8596cc6f98a8,ZT_CKMI_03,SCAT/GT,RENDES,DE,EC3,CKMI Abschluß buchen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
16a8a4e8-5c8b-4745-9603-96917c6cc224,ZT_CKMI_04,SCAT/GT,RENDES,DE,EC3,CKMI Abschluß buchen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
70f0e696-7000-45e3-bd8f-4f97fbde8c14,ZT_CKMI_RUN_02,SCAT/GT,RENDES,DE,EC3,CKMI_RUN Abschluß buchen zum Lauf,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
1d3a8a11-c4be-4aab-a973-912f2667f9b1,ZT_CKMM_RUN_02,SCAT/GT,RENDES,DE,EC3,CKMM_RUN Mehrstufige Preisermittlung zum Lauf,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
8647ee87-eaea-4998-9a41-fb82959afaad,ZT_CL01_06,SCAT/GT,BURMANM,DE,EC3,CL01 Klasse anlegen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
2dc3cd71-4e32-4134-b5dc-efbda78d2919,ZT_CL01_07,SCAT/GT,BURMANM,DE,EC3,CL01    4.7    Create class,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
3e61f69e-fb0c-40fe-9250-753f616ee324,ZT_CL02_01,SCAT/GT,BOLLINGER,DE,EC3,Klass ändern ( Merkmalssicht ),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
b6d71c8e-5b28-4724-b9c7-7d4ab72ce493,ZT_CO01_08,SCAT/GT,BURMANM,DE,EC3,CO01          4.7     Hinzufügen Fertigungsauftrag,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
177b8b3e-fb72-4039-917d-0d25bc975af2,ZT_CO01_09,SCAT/GT,BURMANM,DE,EC3,CO01     4.7     Create production order,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
6242c356-681c-404c-8598-c11157039073,ZT_CO01_10,SCAT/GT,BURMANM,DE,EC3,CO01     4.7      Create Production order + goods receipt,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
23f1239e-d53b-42f6-898c-379a19702e79,ZT_CO01_11,SCAT/GT,BURMANM,DE,EC3,CO01      4.7   Create production order,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
a5719618-6f9d-46f1-ad55-a41080d9e391,ZT_CO01_12,SCAT/GT,BURMANM,DE,EC3,CO01  4.7    Create production order (goods receipt+release),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
7534e637-0662-4d43-91a3-e8ba766d356d,ZT_CO01_13,SCAT/GT,BURMANM,DE,EC3,CO01    4.7     create process order,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
b09ffbe4-3202-41aa-8206-88f5e8005a90,ZT_COR1_05,SCAT/GT,BURMANM,DE,EC3,COR1    4.7      Create process order with batch,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
8ad4e157-b3ee-4cec-99cd-63960d03bd27,ZT_COR1_06,SCAT/GT,BURMANM,DE,EC3,COR1 Anlegen Prozeßauftrag,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5dd6c8cc-65cb-4622-b501-5615d8b18e53,ZT_COR1_07,SCAT/GT,BURMANM,DE,EC3,COR1    4.7   Create process order,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
0ae16401-507d-4b64-af68-e25c4055571c,ZT_COR1_08,SCAT/GT,BURMANM,DE,EC3,COR1   4.7      Create process order,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
eaded1ea-5a1f-4581-95eb-d15e21a82a09,ZT_COR4_02,SCAT/GT,RENDES,DE,F33,COR4 Customizing Prozeßauftrag rezart.Par 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
bff1bdca-8bb5-4e55-9d17-a911718d43ac,ZT_CR01_06,SCAT/GT,RENDES,DE,EC3,CR01 COPY WORK CENTER  4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
3d73b393-4916-451f-a041-d441041c56d7,ZT_CR01_07,SCAT/GT,BURMANM,DE,EC3,CR01   4.7   Create workplace with reference,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
7771ac82-2ca0-43ad-b795-1fc3ee872bda,ZT_CR01_08,SCAT/GT,BURMANM,DE,F33,CR01   4.7  create work center,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
a608be56-a205-4e54-8abd-64faef8223c4,ZT_CR01_09,SCAT/GT,BURMANM,DE,TE3,CR01 Arbeitsplatz anlegen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
b2f8b3e9-50c2-4ecc-a2ec-62d0191cecf7,ZT_CR01_11,SCAT/GT,BURMANM,EN,TE3,create work center,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e783b68a-92b4-456c-8de0-0cd3e829b925,ZT_CR01_12,SCAT/GT,BURMANM,EN,TE3,copy work center,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
8369a4ba-07d4-4a77-81df-ede8f3cba065,ZT_CR01_13,SCAT/GT,BURMANM,EN,TE3,copy workcenter,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d368d442-8a64-4c1e-8f96-3e92de382994,ZT_CR01_14,SCAT/GT,BURMANM,EN,TE3,create workcenter,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
f21b3f76-72e0-45ba-8f68-e7ddd46772ed,ZT_CR02_03,SCAT/GT,BURMANM,EN,TE3,Change work center,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
04035c73-6292-4e55-b758-b9a955165170,ZT_CR11_01,SCAT/GT,BURMANM,EN,TE3,Create pooled capacity,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
c3a43e0f-c5cc-4ff1-9c74-c95e9358f602,ZT_CRC2_01_MB,SCAT/GT,BAZEMORE,EN,TE3,,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
11543651-add0-4d7a-8848-fb34a631f75e,ZT_CS01_11,SCAT/GT,BURMANM,DE,EC3,CS01    4.7    Create MRP,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
a8251289-288c-4f43-9b6b-f68e25289e8f,ZT_CS01_12,SCAT/GT,BURMANM,DE,EC3,CS01     4.7    Create BOM,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
90bf7075-0513-4b40-933f-7120609b5d4e,ZT_CS01_14,SCAT/GT,BURMANM,DE,EC3,CS01   4.7    Create BOM (mark every position),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
acc6bf9f-24a7-4bd6-9da9-765265a7cd3c,ZT_CS01_15,SCAT/GT,RENDES,DE,EC3,CS01 Anlegen Materialstückliste 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
f9864872-8e93-47a3-ab05-4b071b1d614e,ZT_CS01_16,SCAT/GT,RENDES,DE,EC3,CS01 Anlegen Materialstückliste,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5017c366-1531-4919-ad9c-fd81cffd393c,ZT_CS01_17,SCAT/GT,BURMANM,EN,EC3,CS01   4.7 Create Material BOM,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5b405d76-348f-45ae-95b3-3cd4584635ec,ZT_CS01_18,SCAT/GT,BURMANM,DE,EC3,CS01     4.7    Create Material BOM,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
3bb932a7-dd16-40f3-9740-71ce16583aef,ZT_CS01_19,SCAT/GT,BURMANM,DE,EC3,CS01   4.7   Create BOM,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d8606089-d581-461e-aac1-cf2cf8c24bfb,ZT_CS01_20,SCAT/GT,BURMANM,DE,EC3,CS01     4.7      Create BOM for 2 components,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d5aaebe3-2cf7-4dba-87e0-a21619774d9d,ZT_CS01_21,SCAT/GT,BURMANM,DE,EC3,CS01     4.7     Create copied BOM 4 items,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d398129b-b9f2-4388-a814-7e8e99e073bb,ZT_CS01_22,SCAT/GT,BURMANM,DE,EC3,CS01    4.7      Create BOM ( 9 components),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
62d77cec-e1a7-413f-90e4-78614a09a087,ZT_CS01_23,SCAT/GT,BURMANM,DE,EC3,CS01   4.7    Create BOM without reference,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
58572e9d-dc78-4385-ae90-b7ba3eb0833a,ZT_CS01_24,SCAT/GT,BURMANM,DE,EC3,CS01    4.7       Create BOM without reference 10 items,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
92692787-15b4-48db-b55e-42814379c39e,ZT_CS01_25,SCAT/GT,BURMANM,DE,TE3,CS01 Anlegen Materialstückliste,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d9a4b8d4-79f6-41ea-8843-380f048424b8,ZT_CS01_26,SCAT/GT,BURMANM,DE,TE3,CS01 Anlegen Materialstückliste,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
91ba02ee-55af-43a4-825f-a3c92ee36ace,ZT_CS01_27,SCAT/GT,BURMANM,DE,TE3,CS01 Anlegen Materialstückliste,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e7d7c6e6-4a9c-4fe4-928c-7653c7958024,ZT_CS01_28,SCAT/GT,BURMANM,EN,TE3,Create BOM w/o ref (ECC 5.0),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
a98e8724-103a-4649-8b11-53ae347b4d80,ZT_CS01_29,SCAT/GT,BURMANM,EN,TE3,Create BOM (ECC5.0),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
6a5c81d1-b7f5-4c21-918b-8706258c418b,ZT_CS01_31,SCAT/GT,BURMANM,EN,TE3,Create BOM (ECC5.0),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
bd9c502e-2d89-45da-b6a8-ceab23062d76,ZT_CS01_32,SCAT/GT,BURMANM,EN,TE3,Create alternative BOM as copy from,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
cbba66ef-d23f-4053-84ed-7a89d04ba25d,ZT_CS01_AC515,SCAT/GT,RENDES,DE,EC3,CS01 Anlegen Materialstückliste version für AC515 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
9af6b5ab-a78f-4301-9c01-38568c8a0475,ZT_CS01_AC530,SCAT/GT,RENDES,DE,EC3,CS01 COPY MATERIAL BOM  4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
cc7444b8-c43d-43f6-a759-32e30d056de7,ZT_CS02_09_2_MB,SCAT/GT,BAZEMORE,EN,TE3,Delete BOM Provision Indicator,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
ae228c71-8b89-41ad-ac45-5dadba2110ee,ZT_CS02_09_MB,SCAT/GT,BAZEMORE,EN,TE3,Delete BOM Provision Indicator,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e7c08111-455a-4a04-bbc1-7409221f78c7,ZT_CS02_12_MB,SCAT/GT,BAZEMORE,DE,TE3,Add T-FF3## to T-FF1## BOM,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
75da0415-246d-4597-8108-c286214f74c3,ZT_CS02_12_MB2,SCAT/GT,BAZEMORE,DE,TE3,Add R-T3## to R-F1## BOM 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e74faf6a-24a3-4db4-b925-4cde7aa1dc1e,ZT_CS02_13_MB2,SCAT/GT,BAZEMORE,EN,TE3,,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
1dde07c5-987d-42ca-b39e-d3095c90bb76,ZT_CS02_14,SCAT/GT,RENDES,DE,EC3,CS02 Ändern Materialstückliste 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
c3579d29-a869-49a4-a7ec-873b51c313be,ZT_CS02_15,SCAT/GT,RENDES,DE,EC3,CS02 Ändern Materialstückliste 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
ec61927f-2556-4dfa-926b-0b640b5653e1,ZT_CS02_16,SCAT/GT,BURMANM,DE,EC3,CS02     4.7      Change detail of the first 4 items,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
8ea640a2-9275-4a37-82b0-a227df522c44,ZT_CS02_17,SCAT/GT,BURMANM,DE,EC3,CS02     4.7   Delete positions 50 to 80,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
ef69bd2d-9b47-4f1e-9f6d-e3a2ec902b57,ZT_CS02_18,SCAT/GT,BURMANM,EN,T35,translation of 5. item,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5c8825a4-d176-440e-ae07-f9280aa3eb46,ZT_CS02_AC206,SCAT/GT,RENDES,DE,F35,CS02 Ändern Materialstückliste  AC206  4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
484ffe3d-918e-42fc-b520-778de4ae3ca5,ZT_CT04_07,SCAT/GT,BURMANM,DE,F35,CT04       4.7   Administration of characters - Merkmalverwaltung,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
98c5befa-38ac-4ae2-abcd-c92a682b0b9a,ZT_CT04_08,SCAT/GT,BURMANM,DE,EC3,CT04    4.7       Create characteristic,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e82abba5-92d6-4087-9755-f0ba4b63af4a,ZT_CU41_02,SCAT/GT,BURMANM,DE,EC3,CU41    4.7     create konfiguration profile,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
85c7f4de-38ce-46f0-965e-8952b17bfe33,ZT_CU41_AC515,SCAT/GT,RENDES,DE,EC3,CU41 Anlegen Konfigurationsprofil AC515   4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e33778bc-6574-4d3c-bb87-6b30a6365990,ZT_CU42_01,SCAT/GT,BATIPPS,EN,I19,CU42 Change Configuration Profile,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
7829c400-8eca-4109-8f33-9108845d2eff,ZT_CU42_02,SCAT/GT,BATIPPS,EN,F33,CU42 Change Configuration Profile,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
0bc4cc0d-ac9a-41d3-b7f0-6b393a9aec58,ZT_CV01N_02,SCAT/GT,BURMANM,EN,EC3,CV01N  47  Creating a document,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
418e425c-e2c0-437c-a546-01284a9f5379,ZT_CV01N_03,SCAT/GT,BURMANM,DE,F35,CV01N    4.7     Create document change status to 'in work',active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5ff7d9e6-18c5-4178-9cfe-ef8434ba2b6e,ZT_CV01N_04,SCAT/GT,BURMANM,DE,F35,CV01N    4. 7   Create doc,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5e0b9a6a-985f-4af1-9c3d-b118ebee5088,ZT_CV01N_05,SCAT/GT,CATT_USER,DE,T35,doku (ECC5.0),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
176c58c2-67cd-4961-be64-dd2b4a65f14b,ZT_CV01N_06,SCAT/GT,BURMANM,DE,T35,create docu (ECC5.0),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5ca8f7f7-64b4-4f65-86bb-caebf00cc319,ZT_CV01N_TEST,SCAT/GT,BURMANM,DE,EC3,CV01N       4.7       create document,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e261ea7e-201f-4c03-a231-7d7c38bb9f3b,ZT_CV01N_TEST_2,SCAT/GT,BURMANM,EN,EC3,Test create document,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d1c98eee-a059-4ebf-9935-9b0fe3fac073,ZT_CV02N_04,SCAT/GT,BURMANM,DE,F35,CV02N    4.7     DUMMY  change doc,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
1749a1cc-0f9b-4d3c-a3db-4e2575254083,ZT_CV02N_06,SCAT/GT,BURMANM,DE,F35,CV02N      4.7     Change doc,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
40207b99-ec53-49ae-bbdf-69a00b3696c0,ZT_CV02N_07,SCAT/GT,BURMANM,DE,F33,CV02N    4.7   change document,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
bae7ef91-0ddc-479d-ad45-70c81c1bad90,ZT_CV02N_08,SCAT/GT,BURMANM,DE,T35,change doku,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
97d28072-4eeb-4d65-9304-4242911fb033,ZT_CV02N_TEST,SCAT/GT,TOEWEU,EN,IDT,CV02N Change Document,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e0b0faf6-c221-444f-85d2-78ea03e3aa75,ZT_CV02N_TEST_1,SCAT/GT,BURMANM,EN,EC3,CV02N       4.7       Change document,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
2bf1d84e-261d-4f56-aeb3-fe8ca1f640d8,ZT_D346AA_01,SCAT/GT,RENDES,DE,EC3,AC305 Asset Accounting,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
08c57ee3-efa7-4178-9347-5deb014ff494,ZT_D47QM,SCAT/GT,BURMANM,DE,F34,D47QM              Delta SAP R/3 Enterprise im Qualitätsmanagement,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
b5a7f054-eddb-44d7-b080-b97696ee1c27,ZT_D4DEMM,SCAT/GT,BURMANM,DE,EC3,D4DEMM  4.7    Delta SAP R/3 Enterprise for  the MM (German version),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
7e912160-4c9b-492e-905d-34f97d86bccd,ZT_DERPAA,SCAT/GT,RENDES,DE,EC3,DERPAA 4.7 Asset Accounting (successor of DE346AA),active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
ecb6e664-0890-4f73-b9f0-18514bcd217f,ZT_DERPFA,SCAT/GT,BURMANM,DE,EC3,D346FA CATT for the teachsystem,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
4651ad06-faad-46b1-9732-e562634c9815,ZT_DERPLD,SCAT/GT,BURMANM,DE,EC3,PLM150,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
35345dbe-a953-44ac-8a29-b51f01b00e72,ZT_DERPMM,SCAT/GT,BURMANM,DE,EC3,DERPMM   Delta SAP R/3 Enterprise for  the material management + A261,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
98f79612-a963-4321-b38c-d5aefe3838a3,ZT_DERPMM_01,SCAT/GT,BURMANM,DE,EC3,DERPMM     4.7      Delta SAP R/3 Enterprise in der Materialwirtschaft,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5b578706-f33b-48bd-be9c-299df11a4c03,ZT_DERPMM_02,SCAT/GT,BURMANM,DE,EC3,Delta SAP R/3 Enterprise in der Materialwirtschaft,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e3b9aab8-cbee-4bc2-a5fb-b31ebafddd95,ZT_DERPPI,SCAT/GT,BURMANM,DE,EC3,DERPPI,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
cda9c9bc-ce44-4d7e-9382-f1bbffc8c0ce,ZT_DERPQM,SCAT/GT,BURMANM,DE,EC3,DERPQM              Delta SAP R/3 Enterprise im Qualitätsmanagement,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
bb702321-461e-40b4-be3d-477d795f8b47,ZT_DERPQM_02,SCAT/GT,BURMANM,DE,EC3,DERPQM    CATT for the teach system,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
e85ac1f7-766e-4f84-a538-30836127a321,ZT_DIFV_DIFF_ASSIGN_01,SCAT/GT,RENDES,DE,TE3,DIFV_DIFF_ASSIGN,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
7f2fa59e-dcc6-4072-90f1-6886a3ce8aae,ZT_EC01_01,SCAT/GT,RENDES,DE,EC3,EC01 Copy Org.: Company Code,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
3ca47077-2224-45ac-8eee-2b8010ed11b2,ZT_EC01_04,SCAT/GT,RENDES,DE,F35,EC01 Org.-Kopierer: Buchungskreis,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
630219d9-ca4e-4d49-967b-672d48899cf7,ZT_EC01_05,SCAT/GT,RENDES,DE,EC3,EC01 Org.-Kopierer: Buchungskreis 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
462bf757-186d-4c00-bb0e-3456905a03fc,ZT_EC01_06,SCAT/GT,RENDES,DE,EC3,EC01 Org.-Kopierer: Buchungskreis 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
0120b885-5ab7-4ff6-a2c7-440aeeb3f953,ZT_EC01_07,SCAT/GT,LANGSTON,EN,EC3,EC01 Org.Object Copier: Company Code - 4.7 Ext. Set 2,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
593b9c55-67f4-4f5f-be82-669afcf53316,ZT_EC01_08,SCAT/GT,LANGSTON,EN,TE3,Copy Comp Codes -5.0,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
a16b7bfe-d630-40de-b1e2-a200ce0523d6,ZT_EC01_09,SCAT/GT,RENDES,EN,TE3,Creating company codes,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
bd6fafed-286b-4f05-a7c2-00af21ad9f31,ZT_EC02_02,SCAT/GT,BURMANM,EN,T34,EC02 Org.Object Copier: Plant,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
4967ce1f-748a-406c-b75b-cc4866e757e0,ZT_EC08_02,SCAT/GT,RENDES,DE,F35,EC08 Org.-Kopierer: Versandstelle 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
2514a70a-0d4f-4db2-959e-97afb1f2bd40,ZT_EC09_02,SCAT/GT,BURMANM,DE,F33,EC09 Organizational object warehouse number,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
26e490c1-f182-40f0-8bdd-bdd2c76e4ede,ZT_EC11_04,SCAT/GT,RENDES,DE,F35,EC11 Org.-Kopierer: Personalteilbereich,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
0a902efc-55eb-4b98-b8e8-d671801278ec,ZT_F9K1_01,SCAT/GT,LANGSTON,EN,EC3,F9K1 Create Account - 4.7 Ext Set 2,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
74e6ab3c-02fe-45e0-b679-de1f8e15dccc,ZT_FAGL_ACTIVEC,SCAT/GT,RENDES,DE,EC3,ZT_FAGL_ACTIVEC,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
0050d769-4057-4e28-8b23-3755d636bc7e,ZT_FB01_02,SCAT/GT,RENDES,DE,EC3,FB01 Beleg buchen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
11002459-84fb-4d2f-995d-cb97494fbccb,ZT_FB01_03,SCAT/GT,RAMOS,EN,TE3,ZT_FB01_03,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
782b0242-c6ba-47f9-8211-efa20724aa20,ZT_FB60_11,SCAT/GT,RENDES,DE,EC3,FB60 Change Company Code 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
a637b27a-26e5-4dd7-92f4-5ce686f42719,ZT_FB60_12,SCAT/GT,RENDES,DE,EC3,FB60 Erfassung eingehender Rechnungen 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
74bf6a81-79b0-47dc-89c1-6471d1d21303,ZT_FB60_SEVIL,SCAT/GT,RENDES,DE,EC3,FB60 Change Company Code,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
36f6cba1-9ca9-4402-998a-2ad226825fc6,ZT_FB60_SEVIL_1,SCAT/GT,RENDES,DE,EC3,FB60 Erfassung eingehender Rechnungen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
d80e0154-3b50-4f22-b15e-dcf1c30bd31d,ZT_FB70_01,SCAT/GT,RENDES,DE,EC3,Post Outgoing Invoice,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
5937e514-2b45-4262-9b23-671ed413f29f,ZT_FB70_02,SCAT/GT,RENDES,DE,EC3,Future Posting,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
304db584-1986-426c-9971-e62b6a704eaf,ZT_FB70_10,SCAT/GT,RENDES,DE,EC3,FB70 Change Company Code 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
3f962dee-8be3-4cf6-857f-56b2e725b087,ZT_FB70_SET_CC,SCAT/GT,RENDES,DE,EC3,FB70 Set Company Code 4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
2bea7d4b-fce1-4372-98ae-87c1d4ebfd61,ZT_FB70_SEVIL,SCAT/GT,RENDES,DE,EC3,FB70 Change Company Code,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
3e7fb932-719a-47c4-bc04-2d844b934bf5,ZT_FBCJC0_02,SCAT/GT,RENDES,DE,EC3,Kassenbücher anlegen,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
6ca6dbb9-09f9-403f-8a84-4d2aef083380,ZT_FBCJC0_03,SCAT/GT,RENDES,DE,EC3,FBCJC0 C FI Pflege Tabelle TCJ_C_JOURNALS,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
40d2e2d0-de85-4e00-b761-a366eadeb5e3,ZT_FBCJ_03,SCAT/GT,BURMANM,DE,EC3,FBCJ  Cash receipts   4.7,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
9743bf4c-b791-45df-af78-f19d38795316,ZT_FBKP_01,SCAT/GT,RENDES,DE,EC3,Feldstatus der Feldstatusgruppen ändern,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
bfb5ae4e-7486-499a-ac3f-e805d1c21899,ZT_FBKP_02,SCAT/GT,RENDES,DE,EC3,Feldstatus der Feldstatusgruppen ändern,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
4df46545-b1bb-4e82-b694-29af5f06f240,ZT_FBKP_03,SCAT/GT,RENDES,DE,EC3,fbkp,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
434b970e-e3c1-4a17-8daf-1b40f0bee2e9,ZT_FBKP_04,SCAT/GT,RENDES,DE,EC3,fbkp,active,,,,,de584d59-b3ee-49e9-817a-cd89e691ca53
